mol_id,afinidad_predicha
xyz_newmol0,1.2681999999999998
xyz_newmol10,0.0426
xyz_newmol11,0.4838
xyz_newmol12,3.30156
xyz_newmol13,1.5570599999999999
xyz_newmol14,2.0279
xyz_newmol15,0.1328
xyz_newmol16,2.7794
xyz_newmol17,1.0795
xyz_newmol18,0.0693
xyz_newmol19,0.5788
xyz_newmol1,0.35581999999999997
xyz_newmol2,0.041
xyz_newmol3,3.3558
xyz_newmol4,0.5218
xyz_newmol5,0.0538
xyz_newmol6,0.35439999999999994
xyz_newmol7,0.09002
xyz_newmol8,0.049
xyz_newmol9,1.0857999999999999
